estudo,cenario,nids_cpu_pps,taxa_pps_total,taxa_bps_total,taxa_descarte_geral,taxa_falsos_negativos,throughput_legitimo_mbps,latencia_media_ms
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_pps_128b,10000,20000,20480000,0.0106187,0.41,6.07164,17.5017
estudo_1,baseline_alto_pps_128b,100000000,20000,20480000,0.0,0.0,104.174,5.01283
estudo_1,gargalo_alto_bps_1400b,1000,20000,224000000,4.32023,0.65,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,1000,20000,224000000,4.32023,0.65,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,1000,20000,224000000,4.32023,0.65,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,1000,20000,224000000,4.32023,0.65,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,1000,20000,224000000,4.32023,0.65,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,2000,20000,224000000,4.32023,0.26,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,2000,20000,224000000,4.32023,0.26,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,2000,20000,224000000,4.32023,0.26,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,2000,20000,224000000,4.32023,0.26,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,2000,20000,224000000,4.32023,0.26,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,5000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,5000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,5000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,5000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,5000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,10000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,10000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,10000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,10000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_bps_1400b,10000,20000,224000000,4.32023,0.0,4.24937,40.328700000000005
estudo_1,baseline_alto_bps_1400b,100000000,20000,224000000,0.0,0.0,104.174,5.01615
estudo_1,gargalo_alto_pps_128b,1000,25000,25600000,0.182961,0.95,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,1000,25000,25600000,0.182961,0.95,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,1000,25000,25600000,0.182961,0.95,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,1000,25000,25600000,0.182961,0.95,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,1000,25000,25600000,0.182961,0.95,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,2000,25000,25600000,0.182961,0.89,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,2000,25000,25600000,0.182961,0.89,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,2000,25000,25600000,0.182961,0.89,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,2000,25000,25600000,0.182961,0.89,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,2000,25000,25600000,0.182961,0.89,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,5000,25000,25600000,0.182961,0.71,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,5000,25000,25600000,0.182961,0.71,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,5000,25000,25600000,0.182961,0.71,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,5000,25000,25600000,0.182961,0.71,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,5000,25000,25600000,0.182961,0.71,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,10000,25000,25600000,0.182961,0.41,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,10000,25000,25600000,0.182961,0.41,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,10000,25000,25600000,0.182961,0.41,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,10000,25000,25600000,0.182961,0.41,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_pps_128b,10000,25000,25600000,0.182961,0.41,5.19464,16.2496
estudo_1,baseline_alto_pps_128b,100000000,25000,25600000,0.0,0.0,104.174,5.01291
estudo_1,gargalo_alto_bps_1400b,1000,25000,280000000,5.58472,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,1000,25000,280000000,5.58472,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,1000,25000,280000000,5.58472,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,1000,25000,280000000,5.58472,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,1000,25000,280000000,5.58472,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,2000,25000,280000000,5.58472,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,2000,25000,280000000,5.58472,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,2000,25000,280000000,5.58472,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,2000,25000,280000000,5.58472,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,2000,25000,280000000,5.58472,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,5000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,5000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,5000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,5000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,5000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,10000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,10000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,10000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,10000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_bps_1400b,10000,25000,280000000,5.58472,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,25000,280000000,0.0,0.0,104.168,5.01724
estudo_1,gargalo_alto_pps_128b,1000,30000,30720000,0.4075,0.95,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,1000,30000,30720000,0.4075,0.95,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,1000,30000,30720000,0.4075,0.95,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,1000,30000,30720000,0.4075,0.95,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,1000,30000,30720000,0.4075,0.95,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,2000,30000,30720000,0.4075,0.89,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,2000,30000,30720000,0.4075,0.89,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,2000,30000,30720000,0.4075,0.89,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,2000,30000,30720000,0.4075,0.89,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,2000,30000,30720000,0.4075,0.89,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,5000,30000,30720000,0.4075,0.71,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,5000,30000,30720000,0.4075,0.71,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,5000,30000,30720000,0.4075,0.71,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,5000,30000,30720000,0.4075,0.71,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,5000,30000,30720000,0.4075,0.71,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,10000,30000,30720000,0.4075,0.41,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,10000,30000,30720000,0.4075,0.41,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,10000,30000,30720000,0.4075,0.41,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,10000,30000,30720000,0.4075,0.41,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_pps_128b,10000,30000,30720000,0.4075,0.41,5.18281,15.0425
estudo_1,baseline_alto_pps_128b,100000000,30000,30720000,0.0,0.0,104.174,5.01287
estudo_1,gargalo_alto_bps_1400b,1000,30000,336000000,6.85055,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,1000,30000,336000000,6.85055,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,1000,30000,336000000,6.85055,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,1000,30000,336000000,6.85055,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,1000,30000,336000000,6.85055,0.64,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,2000,30000,336000000,6.85055,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,2000,30000,336000000,6.85055,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,2000,30000,336000000,6.85055,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,2000,30000,336000000,6.85055,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,2000,30000,336000000,6.85055,0.25,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,5000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,5000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,5000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,5000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,5000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,10000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,10000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,10000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,10000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_bps_1400b,10000,30000,336000000,6.85055,0.0,4.24437,40.3806
estudo_1,baseline_alto_bps_1400b,100000000,30000,336000000,0.0,0.0,104.083,5.0187
estudo_1,gargalo_alto_pps_128b,1000,35000,35840000,0.631467,0.95,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,1000,35000,35840000,0.631467,0.95,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,1000,35000,35840000,0.631467,0.95,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,1000,35000,35840000,0.631467,0.95,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,1000,35000,35840000,0.631467,0.95,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,2000,35000,35840000,0.631467,0.89,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,2000,35000,35840000,0.631467,0.89,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,2000,35000,35840000,0.631467,0.89,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,2000,35000,35840000,0.631467,0.89,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,2000,35000,35840000,0.631467,0.89,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,5000,35000,35840000,0.631467,0.71,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,5000,35000,35840000,0.631467,0.71,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,5000,35000,35840000,0.631467,0.71,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,5000,35000,35840000,0.631467,0.71,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,5000,35000,35840000,0.631467,0.71,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,10000,35000,35840000,0.631467,0.41,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,10000,35000,35840000,0.631467,0.41,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,10000,35000,35840000,0.631467,0.41,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,10000,35000,35840000,0.631467,0.41,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_pps_128b,10000,35000,35840000,0.631467,0.41,5.17416,16.288
estudo_1,baseline_alto_pps_128b,100000000,35000,35840000,0.0,0.0,104.174,5.01309
estudo_1,gargalo_alto_bps_1400b,1000,35000,392000000,8.11475,0.64,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,1000,35000,392000000,8.11475,0.64,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,1000,35000,392000000,8.11475,0.64,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,1000,35000,392000000,8.11475,0.64,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,1000,35000,392000000,8.11475,0.64,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,2000,35000,392000000,8.11475,0.25,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,2000,35000,392000000,8.11475,0.25,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,2000,35000,392000000,8.11475,0.25,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,2000,35000,392000000,8.11475,0.25,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,2000,35000,392000000,8.11475,0.25,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,5000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,5000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,5000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,5000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,5000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,10000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,10000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,10000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,10000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_bps_1400b,10000,35000,392000000,8.11475,0.0,4.25483,40.2166
estudo_1,baseline_alto_bps_1400b,100000000,35000,392000000,0.0,0.0,104.058,5.020519999999999
estudo_1,gargalo_alto_pps_128b,1000,40000,40960000,0.855663,0.95,5.18599,16.260199999999998
